#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-29 17:56:47.344
#Sample rate: 1.14943e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 10 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.003068978868581375,-0.0063233336884351,-1.563142567614844
-0.003068108868581375,-0.006994860079466269,-1.544745515952416
-0.003067238868581375,-0.006659096883950913,-1.55210433661738
-0.003066368868581375,-0.004644517710856795,-1.544745515952411
-0.003065498868581375,-0.005316044101887201,-1.544745515952408
-0.003064628868581375,-0.005987570492918828,-1.53370728495495
-0.003063758868581375,-0.00464451771085649,-1.526348464289973
-0.003062888868581375,-0.005651807297402862,-1.511630822960025
-0.003062018868581375,-0.005987570492918981,-1.507951412627533
-0.003061148868581375,-0.005316044101887811,-1.493233771297587
-0.003060278868581375,-0.004980280906371845,-1.504272002295038
-0.003059408868581375,-0.006323333688434947,-1.504272002295043
-0.003058538868581375,-0.003972991319824252,-1.482195540300117
-0.003057668868581375,-0.006323333688434947,-1.474836719635142
-0.003056798868581375,-0.004644517710855879,-1.471157309302654
-0.003055928868581375,-0.00565180729740332,-1.456439667972703
-0.003055058868581375,-0.003637228124308438,-1.449080847307728
-0.003054188868581375,-0.003972991319824252,-1.44540143697524
-0.003053318868581375,-0.004308754515340065,-1.434363205977777
-0.003052448868581374,-0.003972991319824252,-1.415966154315339
-0.003051578868581374,-0.005316044101887506,-1.412286743982851
-0.003050708868581374,-0.004308754515340065,-1.3975691026529
-0.003049838868581375,-0.004644517710855574,-1.3975691026529
-0.003048968868581375,-0.005316044101886895,-1.382851461322963
-0.003048098868581375,-0.00632333368843449,-1.386530871655435
-0.003047228868581375,-0.005316044101887964,-1.386530871655437
-0.003046358868581375,-0.004644517710856185,-1.379172050990465
-0.003045488868581375,-0.003972991319824557,-1.364454409660518
-0.003044618868581375,-0.003972991319824252,-1.357095588995539
-0.003043748868581375,-0.004644517710855574,-1.342377947665591
-0.003042878868581375,-0.004308754515340218,-1.342377947665585
-0.003042008868581375,-0.003301464928793082,-1.335019127000613
-0.003041138868581375,-0.004644517710855269,-1.320301485670665
-0.003040268868581375,-0.005316044101887201,-1.316622075338173
-0.003039398868581375,-0.003972991319824252,-1.316622075338171
-0.003038528868581375,-0.003301464928792624,-1.305583844340708
-0.003037658868581375,-0.002294175342245183,-1.287186792678269
-0.003036788868581375,-0.003972991319824252,-1.287186792678269
-0.003035918868581375,-0.003972991319824252,-1.283507382345782
-0.003035048868581375,-0.002965701733276811,-1.265110330683343
-0.003034178868581375,-0.004980280906371692,-1.250392689353393
-0.003033308868581375,-0.004308754515340065,-1.257751510018368
-0.003032438868581375,-0.004644517710855879,-1.23935445835593
-0.003031568868581374,-0.002294175342245183,-1.23935445835593
-0.003030698868581374,-0.002629938537760997,-1.224636817025979
-0.003029828868581375,-0.002965701733276505,-1.224636817025979
-0.003028958868581375,-0.003972991319823336,-1.21727799636101
-0.003028088868581375,-0.00330146492879293,-1.206239765363545
-0.003027218868581375,-0.002965701733276963,-1.198880944698568
-0.003026348868581375,-0.002294175342245489,-1.191522124033593
-0.003025478868581375,-0.002629938537760844,-1.180483893036131
-0.003024608868581375,-0.00363722812430798,-1.165766251706182
-0.003023738868581375,-0.002965701733277116,-1.16208684137369
-0.003022868868581375,-0.002965701733276811,-1.143689789711258
-0.003021998868581375,-0.002965701733276811,-1.151048610376221
-0.003021128868581375,-0.003972991319823794,-1.140010379378767
-0.003020258868581375,-0.002965701733277269,-1.128972148381304
-0.003019388868581375,-0.003301464928792624,-1.125292738048811
-0.003018518868581375,-0.003301464928792624,-1.11057509671886
-0.003017648868581375,-0.002965701733276811,-1.121613327716323
-0.003016778868581375,-0.0009511225601819287,-1.114254507051348
-0.003015908868581375,-0.001286885755697742,-1.092178045056422
-0.003015038868581375,-0.003301464928792624,-1.081139814058959
-0.003014168868581375,-0.002629938537760997,-1.084819224391446
-0.003013298868581375,-0.002294175342245183,-1.06274276239652
-0.003012428868581375,-0.00195841214672937,-1.055383941731545
-0.003011558868581374,-0.001286885755697742,-1.044345710734082
-0.003010688868581374,-0.00195841214672937,-1.029628069404131
-0.003009818868581375,-0.002629938537760386,-1.033307479736615
-0.003008948868581375,-0.002965701733276505,-1.022269248739166
-0.003008078868581375,-0.0009511225601828445,-1.01858983840667
-0.003007208868581375,-0.001958412146728912,-1.011231017741696
-0.003006338868581375,-0.00195841214672937,-0.9965133764117484
-0.003005468868581375,-0.00195841214672937,-0.9854751454142837
-0.003004598868581375,-0.001286885755698048,-0.9781163247493067
-0.003003728868581375,-0.002629938537760386,-0.9707575040843313
-0.003002858868581375,-0.001622648951214014,-0.9597192730868699
-0.003001988868581375,-0.001958412146729217,-0.9523604524218928
-0.003001118868581375,-0.003637228124307675,-0.9486810420894034
-0.003000248868581375,-0.002294175342245794,-0.9376428110919437
-0.002999378868581375,-0.000615359364666115,-0.9266045800944757
-0.002998508868581375,-0.000615359364666115,-0.9155663490970125
-0.002997638868581375,-0.002294175342245183,-0.9118869387645249
-0.002996768868581375,-0.00195841214672937,-0.9008487077670618
-0.002995898868581375,-0.002629938537760997,-0.8971692974345741
-0.002995028868581375,-0.001622648951213556,-0.8971692974345741
-0.002994158868581375,-0.001286885755697742,-0.886131066437111
-0.002993288868581375,-0.001286885755697742,-0.8677340147746726
-0.002992418868581375,-0.00195841214672937,-0.8640546044421848
-0.002991548868581374,-0.000615359364666115,-0.8566957837772096
-0.002990678868581374,-0.001286885755697742,-0.8456575527797464
-0.002989808868581374,-0.001286885755697742,-0.8309399114497923
-0.002988938868581375,-0.001286885755697742,-0.823581090784827
-0.002988068868581375,-0.0002795961691507594,-0.8199016804523342
-0.002987198868581375,-0.0002795961691503014,-0.8125428597873605
